"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Ets1.6"	1.55289496216929e-05	-0.588639104806685	0.37	0.432	0.0310578992433858	"7"	"Ets1"
"Nrp1.6"	2.02248055676488e-05	-0.633306134180332	0.633	0.669	0.0404496111352977	"7"	"Nrp1"
"Tppp3.6"	2.03098230935193e-05	-0.520346695887715	0.677	0.682	0.0406196461870385	"7"	"Tppp3"
"Ndufv2.6"	2.61464378124828e-05	-0.606047368399165	0.74	0.699	0.0522928756249656	"7"	"Ndufv2"
"Ddit4.6"	2.62193910449757e-05	-0.517038798697095	0.614	0.657	0.0524387820899515	"7"	"Ddit4"
"Uqcr11.5"	3.40329055341965e-05	-0.514684356318402	0.897	0.854	0.068065811068393	"7"	"Uqcr11"
"Myoz1.6"	4.56996496314434e-05	-1.41258394495911	0.539	0.559	0.0913992992628869	"7"	"Myoz1"
"Aqp7.7"	5.34878320393451e-05	-0.837552144957145	0.517	0.561	0.10697566407869	"7"	"Aqp7"
"Kitl.7"	6.60244375763637e-05	-0.574797667567394	0.458	0.462	0.132048875152727	"7"	"Kitl"
"F3.6"	6.66147660275159e-05	-1.06341158751844	0.624	0.534	0.133229532055032	"7"	"F3"
"Crispld2.6"	7.48428018309699e-05	-0.944584598784231	0.464	0.442	0.14968560366194	"7"	"Crispld2"
"Mpc1.6"	7.9082507539307e-05	-0.690488832457073	0.737	0.689	0.158165015078614	"7"	"Mpc1"
"Rgs5.6"	0.000105140193065654	-1.54558374585355	0.643	0.605	0.210280386131307	"7"	"Rgs5"
"Nmrk2.5"	0.000120980792268781	-0.510109603960015	0.627	0.453	0.241961584537562	"7"	"Nmrk2"
"Ndufc1.6"	0.000123187603543778	-0.629548912744508	0.727	0.7	0.246375207087556	"7"	"Ndufc1"
"Myh4.6"	0.000127319185429397	-0.623120668247415	0.48	0.323	0.254638370858794	"7"	"Myh4"
"Phlda3.7"	0.000170469211680746	-0.738778798998975	0.627	0.522	0.340938423361492	"7"	"Phlda3"
"Mpc2.7"	0.00017949153983409	-0.615664962406931	0.771	0.707	0.358983079668179	"7"	"Mpc2"
"Spry1.5"	0.000182407458603573	-0.555904755536536	0.426	0.418	0.364814917207146	"7"	"Spry1"
"Prex2.6"	0.000320144923548615	-0.591258701311091	0.47	0.451	0.640289847097229	"7"	"Prex2"
"Rbp7.7"	0.000328449355838057	-0.995426561020135	0.627	0.628	0.656898711676114	"7"	"Rbp7"
"Uqcr10.6"	0.000342891605220224	-0.572436748924786	0.846	0.809	0.685783210440449	"7"	"Uqcr10"
"Ptp4a3.7"	0.000375777737690172	-0.830375110076589	0.687	0.646	0.751555475380343	"7"	"Ptp4a3"
"Ctsk.5"	0.000527896175983459	-0.647992948575262	0.564	0.474	1	"7"	"Ctsk"
"Myl9.6"	0.000601741199677781	-0.753505512222585	0.63	0.459	1	"7"	"Myl9"
"Myl1.7"	0.000943261742009915	-2.18248980830871	0.862	0.809	1	"7"	"Myl1"
"Mt2.5"	0.00105005226077119	-0.642500700026607	0.787	0.633	1	"7"	"Mt2"
"Hbb-bs.6"	0.00168560785624971	-0.825165366789527	0.702	0.613	1	"7"	"Hbb-bs"
"Cyc1.6"	0.00221639780946946	-0.548553801852822	0.737	0.658	1	"7"	"Cyc1"
"Cldn5.6"	0.00236939665254008	-1.15015051877092	0.643	0.681	1	"7"	"Cldn5"
"Steap4.5"	0.00340465515045376	-0.896082900007978	0.464	0.443	1	"7"	"Steap4"
"Car4.6"	0.00361827538490258	-0.692581933937267	0.505	0.509	1	"7"	"Car4"
"Ugdh.5"	0.00362022231255122	-0.726906497082491	0.571	0.51	1	"7"	"Ugdh"
"Ptprb.7"	0.00393280225816292	-0.786429684433954	0.627	0.6	1	"7"	"Ptprb"
"Hspb6.6"	0.0049926398910306	-1.22113706992041	0.542	0.523	1	"7"	"Hspb6"
"Rpl3l.7"	0.00508574216081812	-0.58403739141013	0.42	0.402	1	"7"	"Rpl3l"
"Art3.6"	0.00562793224925476	-0.64940645214327	0.386	0.415	1	"7"	"Art3"
"Mrpl42.7"	0.00820164040436966	-0.595754161336701	0.708	0.647	1	"7"	"Mrpl42"
"Vwa1.4"	0.00950557617883052	-0.676725309539173	0.636	0.538	1	"7"	"Vwa1"
"Tppp3.7"	1.44282050056949e-91	-1.59878543866032	0.143	0.697	2.88564100113898e-88	"8"	"Tppp3"
"Myot.7"	6.95248026503804e-79	-0.980494871773995	0.058	0.506	1.39049605300761e-75	"8"	"Myot"
"Dpt.7"	1.6793826492429e-77	-1.35797136082771	0.14	0.612	3.3587652984858e-74	"8"	"Dpt"
"Tuba4a.7"	8.01938256934552e-69	-0.907154112817566	0.123	0.562	1.6038765138691e-65	"8"	"Tuba4a"
"Cyp26b1.4"	3.98482659094743e-63	-0.506293241046439	0.101	0.553	7.96965318189486e-60	"8"	"Cyp26b1"
"Esam.8"	4.35662917684095e-62	-1.31105256264325	0.422	0.728	8.7132583536819e-59	"8"	"Esam"
"Ccl11.7"	1.51879233878808e-60	-1.99205972873659	0.231	0.622	3.03758467757615e-57	"8"	"Ccl11"
"Hspb6.7"	2.12083459887845e-58	-1.19635187455654	0.156	0.534	4.24166919775691e-55	"8"	"Hspb6"
"Sdpr.8"	2.59486728573776e-58	-1.69551668774545	0.234	0.694	5.18973457147552e-55	"8"	"Sdpr"
"Sparcl1.7"	4.5401186854661e-58	-1.09842710103169	0.367	0.818	9.08023737093221e-55	"8"	"Sparcl1"
"1810011O10Rik.6"	2.18304877497259e-57	-0.840353773931164	0.234	0.647	4.36609754994519e-54	"8"	"1810011O10Rik"
"Fhl1.6"	7.64544552051265e-57	-1.22280163922623	0.299	0.68	1.52908910410253e-53	"8"	"Fhl1"
"Thbd.5"	1.0430909082524e-55	-0.702489690894821	0.12	0.529	2.08618181650479e-52	"8"	"Thbd"
"Eef1a2.7"	6.88101272964206e-55	-0.775359428097719	0.039	0.408	1.37620254592841e-51	"8"	"Eef1a2"
"Tspan13.7"	5.06178954195808e-53	-1.67989013759349	0.458	0.741	1.01235790839162e-49	"8"	"Tspan13"
"Gpihbp1.8"	1.59968564618493e-52	-1.72506902579032	0.484	0.744	3.19937129236987e-49	"8"	"Gpihbp1"
"Plk2.8"	2.83448400916402e-49	-0.733050500601636	0.156	0.547	5.66896801832804e-46	"8"	"Plk2"
"Cdh5.8"	2.09144280263065e-47	-1.23834541074527	0.468	0.712	4.18288560526131e-44	"8"	"Cdh5"
"Vtn.7"	1.72707578083e-44	-0.927888017663016	0.039	0.471	3.45415156166e-41	"8"	"Vtn"
"Egfl7.8"	3.14598418024101e-44	-1.4536103771625	0.474	0.738	6.29196836048202e-41	"8"	"Egfl7"
"Ldb3.6"	2.30672380180888e-43	-0.575901089938802	0.143	0.448	4.61344760361775e-40	"8"	"Ldb3"
"Flt1.7"	3.6387731042597e-43	-1.20653010565301	0.435	0.695	7.2775462085194e-40	"8"	"Flt1"
"2310040G24Rik.8"	9.95986824360017e-43	-0.597609497298138	0.149	0.468	1.99197364872003e-39	"8"	"2310040G24Rik"
"Efemp1.7"	5.64617515591059e-42	-1.09406371539578	0.237	0.54	1.12923503118212e-38	"8"	"Efemp1"
"Car8.4"	2.00438885990224e-41	-0.57308775709548	0.214	0.562	4.00877771980449e-38	"8"	"Car8"
"Tcf15.7"	2.19357967113484e-41	-1.46164532266723	0.468	0.736	4.38715934226969e-38	"8"	"Tcf15"
"Pecam1.7"	3.74830760634271e-41	-1.05573695390144	0.497	0.719	7.49661521268542e-38	"8"	"Pecam1"
"G0s2.6"	9.30022050600425e-41	-0.681263320832554	0.13	0.495	1.86004410120085e-37	"8"	"G0s2"
"Iigp1.6"	4.01857978827066e-39	-0.903851627431909	0.195	0.518	8.03715957654131e-36	"8"	"Iigp1"
"Fst.7"	7.27805905404872e-39	-0.555342870421677	0.12	0.41	1.45561181080974e-35	"8"	"Fst"
"Cd93.7"	1.43011041352636e-38	-0.677012992452498	0.221	0.574	2.86022082705273e-35	"8"	"Cd93"
"Cox6c.6"	1.50666126463247e-37	-0.856317263774848	0.88	0.938	3.01332252926494e-34	"8"	"Cox6c"
"Mybpc2.6"	2.99213715687706e-37	-0.763463036814338	0.091	0.422	5.98427431375411e-34	"8"	"Mybpc2"
"Cadm3.8"	5.29553641209334e-35	-0.545546378227849	0.078	0.438	1.05910728241867e-31	"8"	"Cadm3"
"Ifi205.6"	6.69396170439983e-35	-0.510261795832868	0.039	0.38	1.33879234087997e-31	"8"	"Ifi205"
"F3.7"	4.69380580570467e-34	-0.905732336825081	0.263	0.544	9.38761161140933e-31	"8"	"F3"
"Myct1.8"	1.47579781489903e-33	-0.710389986325238	0.292	0.586	2.95159562979806e-30	"8"	"Myct1"
"Ptp4a3.8"	3.83944621661597e-33	-0.990069330510822	0.367	0.655	7.67889243323194e-30	"8"	"Ptp4a3"
"Serpine2.6"	6.96358248364273e-33	-0.749875954146966	0.188	0.503	1.39271649672855e-29	"8"	"Serpine2"
"Tmem100.6"	8.62481114569338e-33	-0.639993617295245	0.153	0.441	1.72496222913868e-29	"8"	"Tmem100"
"Cd36.7"	1.05788224366925e-32	-1.73552137847285	0.516	0.754	2.11576448733851e-29	"8"	"Cd36"
"Scara5.7"	1.0003619929169e-31	-0.780041676689188	0.234	0.497	2.00072398583379e-28	"8"	"Scara5"
"Smoc2.7"	1.10781371906301e-31	-1.76034270610989	0.341	0.618	2.21562743812601e-28	"8"	"Smoc2"
"H2-Eb1.7"	2.09617660815822e-31	-0.941849015637696	0.019	0.294	4.19235321631644e-28	"8"	"H2-Eb1"
"Pygm.6"	2.98660058321314e-31	-1.04587780027356	0.237	0.515	5.97320116642628e-28	"8"	"Pygm"
"Rgcc.8"	4.25953707115464e-31	-1.3310652394494	0.36	0.707	8.51907414230927e-28	"8"	"Rgcc"
"Tcap.7"	4.24428694099863e-30	-1.89057994601545	0.438	0.678	8.48857388199726e-27	"8"	"Tcap"
"Ecm1.5"	2.75681665924566e-29	-1.04716016013005	0.393	0.621	5.51363331849132e-26	"8"	"Ecm1"
"Cd55.6"	2.79420951042204e-29	-0.654476392313526	0.114	0.404	5.58841902084409e-26	"8"	"Cd55"
"Pi16.8"	2.89846048394805e-29	-1.73151904734022	0.403	0.627	5.79692096789611e-26	"8"	"Pi16"
"Tinagl1.7"	1.25686324930938e-28	-0.875335710240617	0.425	0.649	2.51372649861877e-25	"8"	"Tinagl1"
"Adgrl4.7"	2.72521926388983e-28	-0.744611593553096	0.451	0.624	5.45043852777966e-25	"8"	"Adgrl4"
"Ifi204.6"	2.9633813986564e-28	-0.549161321814929	0.123	0.403	5.92676279731281e-25	"8"	"Ifi204"
"Hba-a2.7"	3.21549024810286e-28	-1.18258830151642	0.162	0.456	6.43098049620573e-25	"8"	"Hba-a2"
"Emilin2.6"	4.60491366276371e-28	-0.52493429376918	0.071	0.368	9.20982732552742e-25	"8"	"Emilin2"
"Adgrf5.7"	7.26509812057559e-28	-0.781834934039779	0.344	0.65	1.45301962411512e-24	"8"	"Adgrf5"
"Aldoa.7"	3.52948826040685e-26	-1.78842387915213	0.925	0.954	7.05897652081371e-23	"8"	"Aldoa"
"Rgs5.7"	7.24219471345287e-26	-1.48972147892422	0.458	0.611	1.44843894269057e-22	"8"	"Rgs5"
"C1qtnf9.8"	1.81961058361073e-25	-1.13086744839713	0.468	0.709	3.63922116722145e-22	"8"	"C1qtnf9"
"Kdr.7"	2.0680369859211e-25	-0.764980312936846	0.393	0.64	4.1360739718422e-22	"8"	"Kdr"
"Timp4.8"	4.73375524425352e-25	-1.19250780489222	0.445	0.687	9.46751048850704e-22	"8"	"Timp4"
"Slfn5.5"	5.68646617786558e-24	-0.560502128512653	0.13	0.42	1.13729323557312e-20	"8"	"Slfn5"
"Pdlim3.6"	8.01616111107692e-24	-0.595510288435279	0.234	0.465	1.60323222221538e-20	"8"	"Pdlim3"
"Ndufb8.5"	2.01870915055793e-23	-0.86976728579265	0.646	0.765	4.03741830111586e-20	"8"	"Ndufb8"
"Gimap6.6"	2.58430252026367e-23	-0.916906092446218	0.471	0.675	5.16860504052734e-20	"8"	"Gimap6"
"Col4a1.6"	4.93966927273241e-23	-0.763179381953232	0.393	0.636	9.87933854546482e-20	"8"	"Col4a1"
"Pgam2.7"	6.85460379822671e-23	-1.78615514034946	0.416	0.623	1.37092075964534e-19	"8"	"Pgam2"
"Gatm.5"	9.85598290646052e-23	-0.760408518455272	0.062	0.34	1.9711965812921e-19	"8"	"Gatm"
"Ndufa4.7"	1.21887771567291e-22	-0.835543823072129	0.782	0.88	2.43775543134582e-19	"8"	"Ndufa4"
"Apobec2.7"	1.24774092047336e-22	-0.708130994020902	0.179	0.404	2.49548184094672e-19	"8"	"Apobec2"
"Hspb7.7"	1.62179223740148e-22	-0.560414239929012	0.188	0.418	3.24358447480296e-19	"8"	"Hspb7"
"Cldn5.7"	3.62082689561178e-22	-1.28693887025319	0.455	0.686	7.24165379122357e-19	"8"	"Cldn5"
"Itm2a.7"	4.44052558110444e-22	-0.662449840996688	0.396	0.623	8.88105116220888e-19	"8"	"Itm2a"
"Errfi1.6"	6.40340011094645e-22	-0.633134820495708	0.347	0.588	1.28068002218929e-18	"8"	"Errfi1"
"Col4a2.8"	1.67649891916531e-21	-0.618258040269886	0.367	0.625	3.35299783833062e-18	"8"	"Col4a2"
"Ugp2.7"	2.26478483877775e-21	-0.874818100424562	0.471	0.632	4.5295696775555e-18	"8"	"Ugp2"
"Uqcrc1.5"	2.43089937808062e-21	-0.62499506573175	0.526	0.726	4.86179875616125e-18	"8"	"Uqcrc1"
"Cycs.7"	1.44679473504393e-20	-0.906865051205509	0.429	0.634	2.89358947008787e-17	"8"	"Cycs"
"Cox5a.6"	1.47678917837637e-20	-1.07934749999054	0.63	0.771	2.95357835675274e-17	"8"	"Cox5a"
"Des.8"	2.57060226102268e-20	-1.47910923763776	0.315	0.52	5.14120452204535e-17	"8"	"Des"
"Klf2.8"	7.30273325752414e-20	-1.11132237693652	0.711	0.868	1.46054665150483e-16	"8"	"Klf2"
"Sox17.8"	8.71838269217123e-20	-0.70506128333975	0.422	0.591	1.74367653843425e-16	"8"	"Sox17"
"Mylpf.8"	9.69485013586071e-20	-2.29238300840045	0.727	0.843	1.93897002717214e-16	"8"	"Mylpf"
"Gas7.7"	1.56203738634012e-19	-0.564103926508583	0.026	0.321	3.12407477268025e-16	"8"	"Gas7"
"Sdhb.7"	1.79446040547692e-19	-0.766275284641283	0.633	0.734	3.58892081095384e-16	"8"	"Sdhb"
"Nrp1.7"	6.15300462490496e-19	-0.958152020213054	0.451	0.674	1.23060092498099e-15	"8"	"Nrp1"
"Fabp5.7"	7.26699281396107e-19	-0.950335818679316	0.383	0.665	1.45339856279221e-15	"8"	"Fabp5"
"Asb2.8"	9.67236962356771e-19	-0.681833214435437	0.244	0.42	1.93447392471354e-15	"8"	"Asb2"
"Cox7c.6"	1.4523905060293e-18	-0.789888639672809	0.883	0.914	2.90478101205859e-15	"8"	"Cox7c"
"Cox6a2.7"	1.71144318146461e-18	-1.93048836740404	0.429	0.598	3.42288636292923e-15	"8"	"Cox6a2"
"Id1.8"	2.03939381373079e-18	-0.800882694815062	0.438	0.717	4.07878762746158e-15	"8"	"Id1"
"Kitl.8"	3.06432128947316e-18	-0.683705734897669	0.224	0.468	6.12864257894632e-15	"8"	"Kitl"
"Aqp1.7"	3.48671196895832e-18	-2.09094837593066	0.614	0.789	6.97342393791665e-15	"8"	"Aqp1"
"Ndufa12.7"	9.52294837588747e-18	-0.743196608936772	0.604	0.741	1.90458967517749e-14	"8"	"Ndufa12"
"Atp5c1.7"	1.64714285017011e-17	-0.66147412935793	0.74	0.801	3.29428570034023e-14	"8"	"Atp5c1"
"Uqcr11.6"	3.27906005442313e-17	-0.744453587347873	0.825	0.857	6.55812010884626e-14	"8"	"Uqcr11"
"Crlf1.5"	9.06525723534762e-17	-0.623078787740172	0.266	0.441	1.81305144706952e-13	"8"	"Crlf1"
"Emcn.6"	1.07768107588568e-16	-0.848116402739878	0.438	0.657	2.15536215177135e-13	"8"	"Emcn"
"Tmod4.6"	1.30132052139243e-16	-0.606113871967809	0.266	0.456	2.60264104278486e-13	"8"	"Tmod4"
"Aqp7.8"	1.57637178721861e-16	-0.873287407573637	0.38	0.565	3.15274357443723e-13	"8"	"Aqp7"
"Gapdh.7"	1.70520048937533e-16	-1.41655197753589	0.688	0.774	3.41040097875066e-13	"8"	"Gapdh"
"Isg15.6"	1.74340856071207e-16	-0.567261753179169	0.279	0.45	3.48681712142415e-13	"8"	"Isg15"
"Ak1.5"	2.36993046965378e-16	-1.08331064557733	0.37	0.545	4.73986093930755e-13	"8"	"Ak1"
"Uqcrq.7"	2.79355044786512e-16	-0.914311597809414	0.695	0.792	5.58710089573025e-13	"8"	"Uqcrq"
"Bin1.5"	3.96182529331792e-16	-0.584436033249238	0.331	0.514	7.92365058663584e-13	"8"	"Bin1"
"H2-Q6.7"	4.41589218249991e-16	-0.524380500256914	0.403	0.532	8.83178436499983e-13	"8"	"H2-Q6"
"Cd300lg.7"	5.95675312647623e-16	-0.945217124246844	0.455	0.637	1.19135062529525e-12	"8"	"Cd300lg"
"Fabp4.7"	1.04359435818437e-15	-2.66470056882342	0.731	0.875	2.08718871636873e-12	"8"	"Fabp4"
"Pla1a.7"	2.02475701738017e-15	-0.763675154581364	0.185	0.363	4.04951403476033e-12	"8"	"Pla1a"
"Tnnc2.6"	3.20972643426176e-15	-2.33403813685988	0.821	0.899	6.41945286852351e-12	"8"	"Tnnc2"
"Smpx.8"	3.3446763996555e-15	-0.622898468888924	0.24	0.406	6.68935279931101e-12	"8"	"Smpx"
"Cox5b.6"	4.01339091949788e-15	-0.628100335000999	0.74	0.82	8.02678183899576e-12	"8"	"Cox5b"
"Idh3b.5"	4.46898473604297e-15	-0.524493497848856	0.351	0.551	8.93796947208595e-12	"8"	"Idh3b"
"Hspb1.7"	4.55651388997775e-15	-0.952280287487419	0.481	0.663	9.11302777995549e-12	"8"	"Hspb1"
"Actn3.5"	5.81072593779292e-15	-1.40927260738017	0.383	0.551	1.16214518755858e-11	"8"	"Actn3"
"Mpz.8"	8.37151503339881e-15	-0.906941065765528	0.279	0.419	1.67430300667976e-11	"8"	"Mpz"
"Scn1b.8"	1.11947252883161e-14	-0.636586201099921	0.331	0.524	2.23894505766322e-11	"8"	"Scn1b"
"Enpp2.6"	4.09624281442831e-14	-0.657912697678317	0.325	0.481	8.19248562885661e-11	"8"	"Enpp2"
"Fabp3.6"	4.41403170736573e-14	-0.771070814898024	0.295	0.461	8.82806341473146e-11	"8"	"Fabp3"
"Mrpl42.8"	5.31264185339419e-14	-0.705282315728467	0.506	0.652	1.06252837067884e-10	"8"	"Mrpl42"
"Csrp3.8"	5.97393888817468e-14	-0.845351344448441	0.269	0.456	1.19478777763494e-10	"8"	"Csrp3"
"Scarb1.7"	6.88086751962687e-14	-0.554543515665508	0.367	0.543	1.37617350392537e-10	"8"	"Scarb1"
"Ndufab1.7"	1.02441444852084e-13	-0.693032045591879	0.594	0.689	2.04882889704168e-10	"8"	"Ndufab1"
"Rasip1.7"	1.46812699207209e-13	-0.582056205118334	0.37	0.58	2.93625398414418e-10	"8"	"Rasip1"
"Ddit4.7"	1.91101488557111e-13	-0.587523668637874	0.471	0.661	3.82202977114223e-10	"8"	"Ddit4"
"Cfl2.7"	1.98190253523803e-13	-0.542881602822467	0.377	0.56	3.96380507047607e-10	"8"	"Cfl2"
"Rbp7.8"	2.53996786750818e-13	-0.999382915027047	0.451	0.632	5.07993573501636e-10	"8"	"Rbp7"
"Cox7b.7"	2.88700338836898e-13	-0.779850446740594	0.669	0.747	5.77400677673795e-10	"8"	"Cox7b"
"Ets1.7"	4.50085260356843e-13	-0.577532422269525	0.218	0.436	9.00170520713687e-10	"8"	"Ets1"
"Got1.5"	5.38440323868477e-13	-0.515174457035138	0.188	0.4	1.07688064773695e-09	"8"	"Got1"
"Atf3.6"	5.43522714732825e-13	-0.508166535464419	0.302	0.515	1.08704542946565e-09	"8"	"Atf3"
"Ifi27l2a.4"	6.18796924219512e-13	-0.557847374315869	0.11	0.27	1.23759384843902e-09	"8"	"Ifi27l2a"
"Gngt2.4"	7.63772549610408e-13	-0.718110238324216	0.455	0.617	1.52754509922082e-09	"8"	"Gngt2"
"Ckm.8"	8.31201603611411e-13	-2.14140818537592	0.795	0.837	1.66240320722282e-09	"8"	"Ckm"
"Mfap5.6"	8.77373272003182e-13	-1.04936197058219	0.614	0.654	1.75474654400636e-09	"8"	"Mfap5"
"Car4.7"	1.17367229700337e-12	-0.698038440470476	0.393	0.513	2.34734459400673e-09	"8"	"Car4"
"Atp5f1.6"	1.29592516866575e-12	-0.559513226542593	0.734	0.786	2.5918503373315e-09	"8"	"Atp5f1"
"Ugdh.6"	1.65998282777252e-12	-0.504017059245616	0.347	0.517	3.31996565554504e-09	"8"	"Ugdh"
"Ndufv2.7"	3.05032234475792e-12	-0.64298390734086	0.597	0.703	6.10064468951584e-09	"8"	"Ndufv2"
"Tnni2.7"	3.61445461690874e-12	-2.27803060625361	0.679	0.757	7.22890923381748e-09	"8"	"Tnni2"
"2010107E04Rik.6"	4.26446132849285e-12	-0.840681337346931	0.731	0.79	8.52892265698569e-09	"8"	"2010107E04Rik"
"Atp2a1.6"	5.2418373388227e-12	-1.74069074860228	0.503	0.606	1.04836746776454e-08	"8"	"Atp2a1"
"C1qa.3"	6.3571121071961e-12	-0.556893389115354	0.354	0.17	1.27142242143922e-08	"8"	"C1qa"
"Tie1.7"	7.21202776933385e-12	-0.557232207828598	0.438	0.573	1.44240555386677e-08	"8"	"Tie1"
"Acta1.8"	1.03855161812959e-11	-2.2456952547127	0.935	0.94	2.07710323625918e-08	"8"	"Acta1"
"Cox8b.5"	1.05491735725734e-11	-1.37910008375714	0.36	0.53	2.10983471451468e-08	"8"	"Cox8b"
"Sod2.5"	1.32047086069475e-11	-0.529349767459383	0.38	0.535	2.6409417213895e-08	"8"	"Sod2"
"Uap1.6"	1.5081524746513e-11	-0.58272866051608	0.506	0.613	3.01630494930259e-08	"8"	"Uap1"
"Cisd1.6"	1.5255740104663e-11	-0.586247362096975	0.344	0.501	3.0511480209326e-08	"8"	"Cisd1"
"Ablim1.6"	1.68923130618662e-11	-0.545077292672347	0.494	0.599	3.37846261237323e-08	"8"	"Ablim1"
"Cox7a1.8"	1.73325218610225e-11	-1.38274488793043	0.425	0.545	3.4665043722045e-08	"8"	"Cox7a1"
"Gem.6"	2.2207029221733e-11	-0.51216721760334	0.312	0.488	4.44140584434659e-08	"8"	"Gem"
"Ushbp1.7"	3.15357154266379e-11	-0.590036015796326	0.445	0.574	6.30714308532757e-08	"8"	"Ushbp1"
"Mdh2.6"	3.18587843680567e-11	-0.565424913157709	0.669	0.75	6.37175687361135e-08	"8"	"Mdh2"
"Chchd10.8"	3.50720931924509e-11	-1.35701538858864	0.451	0.59	7.01441863849018e-08	"8"	"Chchd10"
"Icam2.8"	8.47127595627546e-11	-0.622065513068731	0.432	0.555	1.69425519125509e-07	"8"	"Icam2"
"Hbb-bs.7"	8.59310651271355e-11	-2.06860186661165	0.562	0.617	1.71862130254271e-07	"8"	"Hbb-bs"
"Atp5g1.7"	2.11848524784822e-10	-1.11599800690005	0.744	0.796	4.23697049569644e-07	"8"	"Atp5g1"
"Efhd1.8"	3.32071399309873e-10	-0.633056526806307	0.263	0.44	6.64142798619746e-07	"8"	"Efhd1"
"Ndufb9.7"	3.48794784576597e-10	-0.646714271263693	0.747	0.788	6.97589569153194e-07	"8"	"Ndufb9"
"Mef2c.7"	4.07703672462828e-10	-0.646006119901954	0.39	0.548	8.15407344925657e-07	"8"	"Mef2c"
"Atp5j2.6"	4.33502528654932e-10	-0.595424129621003	0.87	0.885	8.67005057309864e-07	"8"	"Atp5j2"
"Ckmt2.8"	6.92041959075388e-10	-0.818514701272703	0.338	0.454	1.38408391815078e-06	"8"	"Ckmt2"
"Tmem38a.7"	9.31289850036553e-10	-0.53718530173332	0.305	0.446	1.86257970007311e-06	"8"	"Tmem38a"
"Ndufa5.6"	1.10129808451839e-09	-0.566137520997578	0.695	0.758	2.20259616903679e-06	"8"	"Ndufa5"
"S1pr1.8"	1.20226977021564e-09	-0.666036285737176	0.422	0.571	2.40453954043127e-06	"8"	"S1pr1"
"Ackr3.6"	1.20547791018431e-09	-0.872385009488925	0.51	0.57	2.41095582036863e-06	"8"	"Ackr3"
"Ndrg2.6"	1.51097630260785e-09	-0.800191911221011	0.481	0.581	3.0219526052157e-06	"8"	"Ndrg2"
"Ptprb.8"	1.84751277194182e-09	-0.830627171954868	0.451	0.605	3.69502554388364e-06	"8"	"Ptprb"
"Idh3a.6"	1.95493779846387e-09	-0.511782391026084	0.325	0.465	3.90987559692773e-06	"8"	"Idh3a"
"Lum.8"	2.22286471135139e-09	-1.06422910345417	0.562	0.658	4.44572942270279e-06	"8"	"Lum"
"Myl1.8"	2.44724982439139e-09	-2.31680419149624	0.779	0.812	4.89449964878278e-06	"8"	"Myl1"
"Ldha.6"	5.12617968305058e-09	-0.830757496327523	0.821	0.839	1.02523593661012e-05	"8"	"Ldha"
"Srgn.8"	5.36031121736254e-09	-0.997540041608071	0.529	0.66	1.07206224347251e-05	"8"	"Srgn"
"Tyrobp.7"	5.61538744470233e-09	-0.699176315613395	0.068	0.306	1.12307748894047e-05	"8"	"Tyrobp"
"Cxcl14.7"	5.9673083395096e-09	-1.86289797956097	0.338	0.473	1.19346166790192e-05	"8"	"Cxcl14"
"Klf6.6"	6.70149239235968e-09	-0.565428297706821	0.571	0.693	1.34029847847194e-05	"8"	"Klf6"
"Mbp.7"	7.03366467206781e-09	-0.800955246567615	0.49	0.426	1.40673293441356e-05	"8"	"Mbp"
"Nr4a1.5"	8.06495541853277e-09	-0.516956535969037	0.412	0.566	1.61299108370655e-05	"8"	"Nr4a1"
"Bcam.7"	1.01953008978822e-08	-0.726745349294981	0.448	0.609	2.03906017957643e-05	"8"	"Bcam"
"Myl9.7"	1.30177173309518e-08	-0.515315933320025	0.318	0.467	2.60354346619036e-05	"8"	"Myl9"
"Myoz1.7"	1.33055359038251e-08	-1.49357470624816	0.458	0.561	2.66110718076502e-05	"8"	"Myoz1"
"Eno3.8"	1.56098929758012e-08	-1.86123295519746	0.526	0.636	3.12197859516024e-05	"8"	"Eno3"
"Ccl2.5"	1.63500673147468e-08	-0.6767350743388	0.201	0.332	3.27001346294936e-05	"8"	"Ccl2"
"Atp5e.6"	1.6633845005883e-08	-0.800656258133162	0.877	0.884	3.32676900117659e-05	"8"	"Atp5e"
"Procr.7"	1.81453715577648e-08	-0.510866092465903	0.289	0.464	3.62907431155295e-05	"8"	"Procr"
"Cyyr1.7"	1.97313386964928e-08	-0.544245759656361	0.383	0.571	3.94626773929857e-05	"8"	"Cyyr1"
"Usmg5.6"	2.31631421567618e-08	-0.75401187474793	0.769	0.803	4.63262843135236e-05	"8"	"Usmg5"
"Crip1.7"	2.36542380917948e-08	-0.54796489007764	0.968	0.945	4.73084761835895e-05	"8"	"Crip1"
"Atp5o.7"	4.17949601415443e-08	-0.643079454770368	0.721	0.776	8.35899202830887e-05	"8"	"Atp5o"
"Ndufb5.6"	4.36651459308943e-08	-0.598221993782638	0.646	0.723	8.73302918617885e-05	"8"	"Ndufb5"
"Uqcrfs1.6"	4.55099643331796e-08	-0.634585111285627	0.581	0.655	9.10199286663593e-05	"8"	"Uqcrfs1"
"Lyz2.8"	5.24079174073916e-08	-1.77678062924546	0.484	0.423	0.000104815834814783	"8"	"Lyz2"
"Hspa1a.7"	8.86375916959114e-08	-0.676295578799889	0.555	0.711	0.000177275183391823	"8"	"Hspa1a"
